story,question,answer,i,dataGenSeq,sType,qTypeRaw,qTypeTomOrNot,qOrder,storyHasToM,answerMem,answerReal,qToMandOmniReader,answerMemOrReal
Lily entered the dining room. William entered the dining room. The underpants is in the box. William exited the dining room. William entered the dining room. Abigail entered the cellar. William dislikes the eggplant. Abigail exited the cellar. Lily moved the underpants to the suitcase.,Where will William look for the underpants?,suitcase,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_1_reenters_loc,agent_0_moves_obj,agent_2_enters,agent_2_exits",true_belief,first_order_1_no_tom,False,first_order,False,box,suitcase,False,reality
Lily entered the dining room. William entered the dining room. The underpants is in the box. William exited the dining room. William entered the dining room. Abigail entered the cellar. William dislikes the eggplant. Abigail exited the cellar. Lily moved the underpants to the suitcase.,Where does William think that Lily searches for the underpants?,suitcase,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_1_reenters_loc,agent_0_moves_obj,agent_2_enters,agent_2_exits",true_belief,second_order_1_no_tom,False,second_order,False,box,suitcase,False,reality
Elizabeth likes the grapes. Mia entered the cellar. Avery entered the cellar. The sweatshirt is in the container. Mia exited the cellar. Avery moved the sweatshirt to the crate. Mia entered the cellar.,Where was the sweatshirt at the beginning?,container,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_1_reenters_loc",false_belief,memory,False,memory,False,container,crate,False,memory
Elizabeth likes the grapes. Mia entered the cellar. Avery entered the cellar. The sweatshirt is in the container. Mia exited the cellar. Avery moved the sweatshirt to the crate. Mia entered the cellar.,Where will Avery look for the sweatshirt?,crate,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_1_reenters_loc",false_belief,first_order_1_no_tom,False,first_order,False,container,crate,False,reality
Elizabeth likes the grapes. Mia entered the cellar. Avery entered the cellar. The sweatshirt is in the container. Mia exited the cellar. Avery moved the sweatshirt to the crate. Mia entered the cellar.,Where does Avery think that Mia searches for the sweatshirt?,crate,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_1_reenters_loc",false_belief,second_order_1_no_tom,False,second_order,False,container,crate,False,reality
Elizabeth likes the grapes. Mia entered the cellar. Avery entered the cellar. The sweatshirt is in the container. Mia exited the cellar. Avery moved the sweatshirt to the crate. Mia entered the cellar.,Where is the sweatshirt really?,crate,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_1_reenters_loc",false_belief,reality,False,reality,False,container,crate,False,reality
Elizabeth likes the grapes. Mia entered the cellar. Avery entered the cellar. The sweatshirt is in the container. Mia exited the cellar. Avery moved the sweatshirt to the crate. Mia entered the cellar.,Where will Mia look for the sweatshirt?,crate,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_1_reenters_loc",false_belief,first_order_0_no_tom,False,first_order,False,container,crate,False,reality
Elizabeth likes the grapes. Mia entered the cellar. Avery entered the cellar. The sweatshirt is in the container. Mia exited the cellar. Avery moved the sweatshirt to the crate. Mia entered the cellar.,Where does Mia think that Avery searches for the sweatshirt?,crate,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_1_reenters_loc",false_belief,second_order_0_no_tom,False,second_order,False,container,crate,False,reality
Olivia entered the lounge. Jayden entered the lounge. The turnip is in the basket. Avery entered the lounge. Jayden loves the lemon. Jayden likes the tomato. Jayden exited the lounge. Avery exited the lounge. Jayden entered the lounge. Olivia moved the turnip to the envelope.,Where was the turnip at the beginning?,basket,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_2_enters,agent_1_reenters_loc,agent_2_exits,agent_0_moves_obj",true_belief,memory,False,memory,False,basket,envelope,False,memory
Olivia entered the lounge. Jayden entered the lounge. The turnip is in the basket. Avery entered the lounge. Jayden loves the lemon. Jayden likes the tomato. Jayden exited the lounge. Avery exited the lounge. Jayden entered the lounge. Olivia moved the turnip to the envelope.,Where will Olivia look for the turnip?,envelope,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_2_enters,agent_1_reenters_loc,agent_2_exits,agent_0_moves_obj",true_belief,first_order_0_no_tom,False,first_order,False,basket,envelope,False,reality
Olivia entered the lounge. Jayden entered the lounge. The turnip is in the basket. Avery entered the lounge. Jayden loves the lemon. Jayden likes the tomato. Jayden exited the lounge. Avery exited the lounge. Jayden entered the lounge. Olivia moved the turnip to the envelope.,Where does Olivia think that Jayden searches for the turnip?,envelope,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_2_enters,agent_1_reenters_loc,agent_2_exits,agent_0_moves_obj",true_belief,second_order_0_no_tom,False,second_order,False,basket,envelope,False,reality
Olivia entered the lounge. Jayden entered the lounge. The turnip is in the basket. Avery entered the lounge. Jayden loves the lemon. Jayden likes the tomato. Jayden exited the lounge. Avery exited the lounge. Jayden entered the lounge. Olivia moved the turnip to the envelope.,Where is the turnip really?,envelope,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_2_enters,agent_1_reenters_loc,agent_2_exits,agent_0_moves_obj",true_belief,reality,False,reality,False,basket,envelope,False,reality
Olivia entered the lounge. Jayden entered the lounge. The turnip is in the basket. Avery entered the lounge. Jayden loves the lemon. Jayden likes the tomato. Jayden exited the lounge. Avery exited the lounge. Jayden entered the lounge. Olivia moved the turnip to the envelope.,Where will Jayden look for the turnip?,envelope,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_2_enters,agent_1_reenters_loc,agent_2_exits,agent_0_moves_obj",true_belief,first_order_1_no_tom,False,first_order,False,basket,envelope,False,reality
Olivia entered the lounge. Jayden entered the lounge. The turnip is in the basket. Avery entered the lounge. Jayden loves the lemon. Jayden likes the tomato. Jayden exited the lounge. Avery exited the lounge. Jayden entered the lounge. Olivia moved the turnip to the envelope.,Where does Jayden think that Olivia searches for the turnip?,envelope,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_2_enters,agent_1_reenters_loc,agent_2_exits,agent_0_moves_obj",true_belief,second_order_1_no_tom,False,second_order,False,basket,envelope,False,reality
Mia entered the den. Logan entered the den. Ella hates the radish. The persimmon is in the bottle. Mia exited the den. Logan moved the persimmon to the crate. Logan exited the den. Ella entered the den. Mia entered the den.,Where was the persimmon at the beginning?,bottle,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_loc,agent_2_enters",second_order_false_belief,memory,False,memory,True,bottle,crate,False,memory
Mia entered the den. Logan entered the den. Ella hates the radish. The persimmon is in the bottle. Mia exited the den. Logan moved the persimmon to the crate. Logan exited the den. Ella entered the den. Mia entered the den.,Where will Logan look for the persimmon?,crate,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_loc,agent_2_enters",second_order_false_belief,first_order_1_no_tom,False,first_order,True,bottle,crate,True,reality
Mia entered the den. Logan entered the den. Ella hates the radish. The persimmon is in the bottle. Mia exited the den. Logan moved the persimmon to the crate. Logan exited the den. Ella entered the den. Mia entered the den.,Where does Logan think that Mia searches for the persimmon?,bottle,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_loc,agent_2_enters",second_order_false_belief,second_order_1_tom,True,second_order,True,bottle,crate,False,memory
Mia entered the den. Logan entered the den. Ella hates the radish. The persimmon is in the bottle. Mia exited the den. Logan moved the persimmon to the crate. Logan exited the den. Ella entered the den. Mia entered the den.,Where is the persimmon really?,crate,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_loc,agent_2_enters",second_order_false_belief,reality,False,reality,True,bottle,crate,False,reality
Mia entered the den. Logan entered the den. Ella hates the radish. The persimmon is in the bottle. Mia exited the den. Logan moved the persimmon to the crate. Logan exited the den. Ella entered the den. Mia entered the den.,Where will Mia look for the persimmon?,crate,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_loc,agent_2_enters",second_order_false_belief,first_order_0_no_tom,False,first_order,True,bottle,crate,True,reality
Mia entered the den. Logan entered the den. Ella hates the radish. The persimmon is in the bottle. Mia exited the den. Logan moved the persimmon to the crate. Logan exited the den. Ella entered the den. Mia entered the den.,Where does Mia think that Logan searches for the persimmon?,bottle,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_loc,agent_2_enters",second_order_false_belief,second_order_0_tom,True,second_order,True,bottle,crate,False,memory
Lily entered the workshop. Nathan dislikes the boots. Noah entered the workshop. The underpants is in the basket. Noah moved the underpants to the pantry. Lily exited the workshop.,Where was the underpants at the beginning?,basket,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits",true_belief,memory,False,memory,False,basket,pantry,False,memory
Lily entered the workshop. Nathan dislikes the boots. Noah entered the workshop. The underpants is in the basket. Noah moved the underpants to the pantry. Lily exited the workshop.,Where will Noah look for the underpants?,pantry,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits",true_belief,first_order_1_no_tom,False,first_order,False,basket,pantry,False,reality
Lily entered the workshop. Nathan dislikes the boots. Noah entered the workshop. The underpants is in the basket. Noah moved the underpants to the pantry. Lily exited the workshop.,Where does Noah think that Lily searches for the underpants?,pantry,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits",true_belief,second_order_1_no_tom,False,second_order,False,basket,pantry,False,reality
Lily entered the workshop. Nathan dislikes the boots. Noah entered the workshop. The underpants is in the basket. Noah moved the underpants to the pantry. Lily exited the workshop.,Where is the underpants really?,pantry,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits",true_belief,reality,False,reality,False,basket,pantry,False,reality
Lily entered the workshop. Nathan dislikes the boots. Noah entered the workshop. The underpants is in the basket. Noah moved the underpants to the pantry. Lily exited the workshop.,Where will Lily look for the underpants?,pantry,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits",true_belief,first_order_0_no_tom,False,first_order,False,basket,pantry,False,reality
Lily entered the workshop. Nathan dislikes the boots. Noah entered the workshop. The underpants is in the basket. Noah moved the underpants to the pantry. Lily exited the workshop.,Where does Lily think that Noah searches for the underpants?,pantry,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits",true_belief,second_order_0_no_tom,False,second_order,False,basket,pantry,False,reality
Aiden entered the porch. Jayden entered the porch. Ava entered the closet. The slacks is in the bathtub. Jayden exited the porch. Ava exited the closet. Jayden entered the closet. Aiden moved the slacks to the pantry.,Where was the slacks at the beginning?,bathtub,1,"enter_agent_0,enter_agent_1,agent_2_enters,agent_1_exits,agent_1_reenters_alt_loc,agent_2_exits,agent_0_moves_obj",true_belief,memory,False,memory,True,bathtub,pantry,False,memory
Aiden entered the porch. Jayden entered the porch. Ava entered the closet. The slacks is in the bathtub. Jayden exited the porch. Ava exited the closet. Jayden entered the closet. Aiden moved the slacks to the pantry.,Where will Aiden look for the slacks?,pantry,1,"enter_agent_0,enter_agent_1,agent_2_enters,agent_1_exits,agent_1_reenters_alt_loc,agent_2_exits,agent_0_moves_obj",true_belief,first_order_0_no_tom,False,first_order,True,bathtub,pantry,True,reality
Aiden entered the porch. Jayden entered the porch. Ava entered the closet. The slacks is in the bathtub. Jayden exited the porch. Ava exited the closet. Jayden entered the closet. Aiden moved the slacks to the pantry.,Where does Aiden think that Jayden searches for the slacks?,bathtub,1,"enter_agent_0,enter_agent_1,agent_2_enters,agent_1_exits,agent_1_reenters_alt_loc,agent_2_exits,agent_0_moves_obj",true_belief,second_order_0_tom,True,second_order,True,bathtub,pantry,False,memory
